segment_id,mmsi,start_time,end_time,points,duration_min,span_km,mean_sog,max_sog,start_lat,start_lon,end_lat,end_lon,start_gate,end_gate,route_signature,kept,reason,final_kept
370188000_seg00377,370188000,2021-02-18 12:12:36,2021-02-18 14:45:42,143,153.1,91.86206573831029,19.435664335664338,19.7,34.44352,-123.46136,34.43616,-122.45968,west,east,west->east,1,quality_ok,1
319025600_seg00378,319025600,2021-02-19 21:54:25,2021-02-20 01:39:44,190,225.31666666666666,92.21974527175965,13.25052631578947,13.8,34.41802,-122.46092,34.40518,-123.46608,east,west,east->west,1,quality_ok,1
309716000_seg00379,309716000,2021-02-25 15:51:09,2021-02-25 16:23:34,13,32.416666666666664,15.915320833493986,15.861538461538462,16.3,34.42369,-122.4606,34.41986,-122.63405,east,interior,east->interior,0,points<80,0
309716000_seg00380,309716000,2021-02-25 16:56:58,2021-02-25 18:58:51,94,121.88333333333334,59.62132630900631,15.872340425531915,16.5,34.41529,-122.8144,34.42281,-123.46432,interior,west,interior->west,1,rare_route_filtered,0
477067800_seg00381,477067800,2021-01-11 08:24:06,2021-01-11 13:19:27,238,295.35,92.04657508352737,10.109243697478991,11.5,34.43673,-122.46097,34.4378,-123.46467,east,west,east->west,1,quality_ok,1
477067800_seg00382,477067800,2021-01-11 22:27:46,2021-01-11 22:27:46,1,0.0,0.0,10.2,10.2,34.4378,-122.91231,34.4378,-122.91231,interior,interior,interior->interior,0,points<80,0
353632000_seg00383,353632000,2021-01-11 12:06:55,2021-01-11 12:13:36,7,6.683333333333334,2.5333738222429925,12.342857142857142,12.6,34.27625,-122.4625,34.27097,-122.48932,corner_east_south,corner_east_south,corner_east_south->corner_east_south,0,points<80,0
477107200_seg00384,477107200,2021-02-03 22:18:48,2021-02-04 02:57:04,242,278.26666666666665,91.62810542858324,10.798760330578512,18.1,34.4408,-123.46074,34.42913,-122.46173,west,east,west->east,1,quality_ok,1
353472000_seg00385,353472000,2021-02-16 20:10:46,2021-02-16 23:31:08,174,200.36666666666667,77.88856527073644,12.596551724137932,13.4,34.91617,-122.80919,34.27719,-122.46055,north,corner_east_south,north->corner_east_south,1,rare_route_filtered,0
311008600_seg00386,311008600,2021-02-24 22:50:07,2021-02-25 02:36:07,200,226.0,92.16345425209838,13.209500000000002,14.0,34.35048,-122.46441,34.28857,-123.46517,corner_east_south,corner_south_west,corner_east_south->corner_south_west,1,rare_route_filtered,0
211433000_seg00387,211433000,2021-03-05 19:14:31,2021-03-05 21:40:18,105,145.78333333333333,86.5373712183089,19.29047619047619,20.1,34.55669,-122.46517,34.63102,-123.40625,east,west,east->west,1,quality_ok,1
566222000_seg00388,566222000,2021-03-13 08:45:35,2021-03-13 14:14:35,287,329.0,92.47204804146484,9.118815331010454,9.9,34.73767,-122.46209,34.9173,-123.45127,east,corner_north_west,east->corner_north_west,1,rare_route_filtered,0
372791000_seg00389,372791000,2021-01-05 19:30:33,2021-01-05 23:32:51,214,242.3,92.25753029085794,12.395794392523364,13.1,34.32371,-123.46504,34.35788,-122.46105,corner_south_west,corner_east_south,corner_south_west->corner_east_south,1,rare_route_filtered,0
372791000_seg00390,372791000,2021-01-18 11:08:05,2021-01-18 16:05:46,259,297.68333333333334,92.95645322339425,10.163706563706564,10.5,34.61909,-122.46033,34.73396,-123.46723,east,west,east->west,1,quality_ok,1
538005254_seg00391,538005254,2021-02-18 18:41:53,2021-02-18 19:21:52,36,39.983333333333334,11.61497787743575,9.469444444444447,10.3,34.83332,-122.46008,34.91743,-122.53558,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
368305000_seg00392,368305000,2021-03-14 06:43:01,2021-03-14 07:18:37,36,35.6,25.432961786340805,23.12777777777778,23.3,34.91723,-122.72151,34.8356,-122.46107,north,corner_east_north,north->corner_east_north,0,points<80,0
212272000_seg00393,212272000,2021-03-18 20:21:51,2021-03-18 22:09:33,62,107.7,47.31836472211527,14.258064516129028,14.5,34.69252,-122.96874,34.61809,-122.45939,interior,east,interior->east,0,points<80,0
564692000_seg00394,564692000,2021-03-25 12:17:49,2021-03-25 14:49:37,41,151.8,72.08140457254318,15.453658536585367,15.9,34.66299,-123.24777,34.58205,-122.46619,interior,east,interior->east,0,points<80,0
369296000_seg00395,369296000,2021-01-30 22:29:38,2021-01-31 00:16:25,99,106.78333333333333,58.12613187995826,17.603030303030305,19.6,34.57628,-123.46597,34.41957,-122.86086,west,interior,west->interior,1,rare_route_filtered,0
369296000_seg00396,369296000,2021-01-31 01:00:01,2021-01-31 01:02:13,3,2.2,1.362861999689446,20.0,20.0,34.34879,-122.58736,34.34511,-122.5732,corner_east_south,corner_east_south,corner_east_south->corner_east_south,0,points<80,0
369296000_seg00397,369296000,2021-01-31 05:54:25,2021-01-31 05:54:25,1,0.0,0.0,18.5,18.5,34.41799,-122.85493,34.41799,-122.85493,interior,interior,interior->interior,0,points<80,0
369296000_seg00398,369296000,2021-01-31 06:40:07,2021-01-31 06:40:07,1,0.0,0.0,20.0,20.0,34.34359,-122.56742,34.34359,-122.56742,corner_east_south,corner_east_south,corner_east_south->corner_east_south,0,points<80,0
351539000_seg00399,351539000,2021-03-14 11:21:20,2021-03-14 15:03:29,193,222.15,91.74013173404666,13.424870466321245,13.6,34.44787,-122.46255,34.43593,-123.46286,east,west,east->west,1,quality_ok,1
369499000_seg00400,369499000,2021-01-16 10:35:56,2021-01-16 13:12:36,139,156.66666666666666,52.50722276619623,10.87338129496403,11.7,34.91554,-122.88717,34.59924,-122.4604,north,east,north->east,1,quality_ok,1
303584000_seg00401,303584000,2021-02-21 07:56:13,2021-02-21 09:28:05,89,91.86666666666666,59.36949642850768,20.96516853932584,21.8,34.91638,-122.9918,34.60897,-122.46041,north,east,north->east,1,quality_ok,1
355456000_seg00402,355456000,2021-03-08 07:01:49,2021-03-08 08:45:21,55,103.53333333333333,40.64449092249433,12.743636363636366,13.1,34.43789,-122.46248,34.44132,-122.90567,east,interior,east->interior,0,points<80,0
229979000_seg00403,229979000,2021-01-12 08:49:38,2021-01-12 11:11:02,129,141.4,92.01869921706445,21.114728682170544,21.9,34.40817,-123.46342,34.41241,-122.46036,west,east,west->east,1,quality_ok,1
220593000_seg00404,220593000,2021-01-13 22:13:57,2021-01-14 01:04:21,149,170.4,91.79106412663235,17.416107382550337,18.3,34.4021,-123.46548,34.40332,-122.46498,west,east,west->east,1,quality_ok,1
563247000_seg00405,563247000,2021-01-15 19:47:07,2021-01-15 21:20:49,86,93.7,54.025961373116246,18.7,19.0,34.31419,-122.46984,34.27111,-123.05562,corner_east_south,south,corner_east_south->south,1,rare_route_filtered,0
538007142_seg00406,538007142,2021-01-21 08:36:18,2021-01-21 13:30:18,259,294.0,92.13413909801629,10.164092664092664,10.6,34.39651,-122.46074,34.36239,-123.46385,east,corner_south_west,east->corner_south_west,1,rare_route_filtered,0
235335000_seg00407,235335000,2021-02-14 10:27:45,2021-02-14 11:17:39,47,49.9,32.014444939061704,20.793617021276596,21.1,34.91692,-122.7979,34.83036,-122.4632,north,corner_east_north,north->corner_east_north,0,points<80,0
538007479_seg00408,538007479,2021-03-19 02:24:13,2021-03-19 05:06:02,78,161.81666666666666,88.1527394723318,17.641025641025642,17.9,34.74545,-122.45968,34.91698,-123.40262,east,corner_north_west,east->corner_north_west,0,points<80,0
212351000_seg00409,212351000,2021-02-01 18:14:05,2021-02-01 21:53:30,198,219.41666666666666,92.06264797195713,13.7520202020202,16.8,34.40425,-123.46427,34.41003,-122.46078,west,east,west->east,1,quality_ok,1
311000177_seg00410,311000177,2021-02-11 19:32:31,2021-02-11 23:53:50,205,261.31666666666666,92.82651982771344,11.518048780487804,12.1,34.73002,-123.46493,34.60598,-122.46118,west,east,west->east,1,quality_ok,1
477441800_seg00411,477441800,2021-02-16 18:03:18,2021-02-16 21:00:48,159,177.5,90.74321685248984,16.721383647798742,17.3,34.67496,-123.46269,34.57194,-122.47892,west,east,west->east,1,quality_ok,1
477441800_seg00412,477441800,2021-02-16 21:01:00,2021-02-16 21:03:12,3,2.2,1.1578486548710638,17.033333333333335,17.1,34.57166,-122.47202,34.57114,-122.45939,east,east,east->east,0,points<80,0
477441800_seg00413,477441800,2021-02-26 04:00:01,2021-02-26 04:22:36,21,22.583333333333332,12.590227276104677,18.10952380952381,18.3,34.60823,-122.80921,34.61794,-122.94628,interior,interior,interior->interior,0,points<80,0
477441800_seg00414,477441800,2021-02-26 05:00:01,2021-02-26 05:41:54,37,41.88333333333333,23.698467665986154,18.30810810810811,18.6,34.63531,-123.17361,34.6593,-123.43103,interior,west,interior->west,0,points<80,0
477441800_seg00415,477441800,2021-02-26 09:15:31,2021-02-26 11:02:55,10,107.4,59.566767340094025,18.18,18.4,34.58546,-122.51879,34.63474,-123.16691,east,interior,east->interior,0,points<80,0
477441800_seg00416,477441800,2021-02-26 11:20:54,2021-02-26 11:20:54,1,0.0,0.0,18.3,18.3,34.6598,-123.43713,34.6598,-123.43713,west,west,west->west,0,points<80,0
371777000_seg00417,371777000,2021-02-26 08:14:14,2021-02-26 12:23:03,218,248.81666666666666,91.97692852871464,11.95321100917431,12.6,34.32674,-123.46534,34.36449,-122.46454,corner_south_west,corner_east_south,corner_south_west->corner_east_south,1,rare_route_filtered,0
371777000_seg00418,371777000,2021-02-26 14:37:44,2021-02-26 14:37:44,1,0.0,0.0,12.1,12.1,34.33044,-123.28412,34.33044,-123.28412,south,south,south->south,0,points<80,0
212353000_seg00419,212353000,2021-03-04 00:53:24,2021-03-04 01:10:23,13,16.983333333333334,9.726993051377896,18.592307692307692,19.4,34.91568,-122.56392,34.88905,-122.46232,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
538003794_seg00420,538003794,2021-03-27 07:32:33,2021-03-27 11:19:53,202,227.33333333333334,92.13947902782,13.11089108910891,13.4,34.46997,-123.4655,34.44795,-122.46088,west,east,west->east,1,quality_ok,1
563862000_seg00421,563862000,2021-01-30 21:58:06,2021-01-30 22:20:26,20,22.333333333333332,7.852185379826082,11.41,11.7,34.27108,-122.54655,34.27898,-122.46163,corner_east_south,corner_east_south,corner_east_south->corner_east_south,0,points<80,0
355026000_seg00422,355026000,2021-03-09 04:14:10,2021-03-09 08:34:51,60,260.68333333333334,82.9236944522056,10.270000000000001,10.9,34.70109,-122.56403,34.85414,-123.45264,east,corner_north_west,east->corner_north_west,0,points<80,0
371294000_seg00423,371294000,2021-02-13 13:57:05,2021-02-13 15:28:35,72,91.5,33.111412488514915,11.786111111111111,12.3,34.27096,-122.82066,34.29675,-122.46162,south,corner_east_south,south->corner_east_south,0,points<80,0
538002733_seg00424,538002733,2021-03-09 03:25:44,2021-03-09 03:51:44,5,26.0,9.902413056820084,12.34,12.4,34.50439,-122.46017,34.50728,-122.56818,east,east,east->east,0,points<80,0
538002733_seg00425,538002733,2021-03-09 04:44:54,2021-03-09 04:44:54,1,0.0,0.0,12.5,12.5,34.50945,-122.78735,34.50945,-122.78735,interior,interior,interior->interior,0,points<80,0
367353080_seg00426,367353080,2021-01-05 16:25:07,2021-01-05 18:16:19,102,111.2,46.63204218480624,13.670588235294119,15.7,34.91613,-122.86635,34.66215,-122.46,north,east,north->east,1,quality_ok,1
367353080_seg00427,367353080,2021-01-09 09:02:26,2021-01-09 14:16:17,275,313.85,59.29193406572019,6.165090909090909,7.0,34.52823,-122.45977,34.91656,-122.90436,east,north,east->north,1,quality_ok,1
367353080_seg00428,367353080,2021-01-09 17:00:07,2021-01-09 17:01:16,2,1.15,0.3202141158903135,8.65,8.8,34.82254,-122.79599,34.82038,-122.79367,north,interior,north->interior,0,points<80,0
367353080_seg00429,367353080,2021-01-09 18:00:07,2021-01-09 18:03:28,4,3.35,0.8798988059978197,8.6,8.7,34.71696,-122.67595,34.71131,-122.66921,interior,interior,interior->interior,0,points<80,0
367353080_seg00430,367353080,2021-01-09 19:00:06,2021-01-09 19:42:47,38,42.68333333333333,11.986187289382999,9.163157894736841,9.8,34.60821,-122.55149,34.53034,-122.46097,east,east,east->east,0,points<80,0
367353080_seg00431,367353080,2021-01-09 21:44:27,2021-01-09 23:51:56,20,127.48333333333333,34.20434681371159,8.69,9.1,34.91518,-122.90278,34.69121,-122.64599,north,interior,north->interior,0,points<80,0
367353080_seg00432,367353080,2021-01-10 10:12:46,2021-01-10 14:47:17,142,274.51666666666665,59.34084066346086,7.06056338028169,7.7,34.52843,-122.46028,34.91718,-122.90511,east,north,east->north,1,quality_ok,1
367353080_seg00433,367353080,2021-01-10 17:08:07,2021-01-10 20:44:07,191,216.0,59.36438689572892,8.936125654450263,9.8,34.91745,-122.90556,34.52797,-122.4613,north,east,north->east,1,quality_ok,1
367353080_seg00434,367353080,2021-01-10 22:27:37,2021-01-10 22:27:37,1,0.0,0.0,6.6,6.6,34.59541,-122.53907,34.59541,-122.53907,east,east,east->east,0,points<80,0
367353080_seg00435,367353080,2021-01-10 22:27:48,2021-01-10 22:27:48,1,0.0,0.0,6.8,6.8,34.67472,-122.62846,34.67472,-122.62846,interior,interior,interior->interior,0,points<80,0
367353080_seg00436,367353080,2021-01-11 07:54:36,2021-01-11 12:37:07,215,282.51666666666665,59.323502583405784,6.815348837209301,7.5,34.52813,-122.45958,34.91709,-122.90386,east,north,east->north,1,quality_ok,1
367353080_seg00437,367353080,2021-01-11 22:27:47,2021-01-11 22:27:47,1,0.0,0.0,7.3,7.3,34.81378,-122.78735,34.81378,-122.78735,interior,interior,interior->interior,0,points<80,0
367353080_seg00438,367353080,2021-02-15 09:53:32,2021-02-15 12:00:02,116,126.5,59.450457740054375,15.239655172413793,15.9,34.9162,-122.90463,34.52622,-122.45965,north,east,north->east,1,quality_ok,1
367353080_seg00439,367353080,2021-03-02 10:40:10,2021-03-02 12:42:39,95,122.48333333333333,46.73422203605398,12.352631578947369,12.7,34.66242,-122.45962,34.9167,-122.8671,east,north,east->north,1,quality_ok,1
367353080_seg00440,367353080,2021-03-02 17:04:25,2021-03-02 18:45:35,93,101.16666666666667,46.43984523880099,14.882795698924733,15.7,34.91756,-122.86446,34.66325,-122.46106,north,east,north->east,1,quality_ok,1
367353080_seg00441,367353080,2021-03-03 05:51:03,2021-03-03 09:03:35,102,192.53333333333333,0.07191727824482265,11.571568627450983,12.4,34.66314,-122.46099,34.6634,-122.46171,east,east,east->east,0,span<8.0km,0
367353080_seg00442,367353080,2021-03-03 21:21:03,2021-03-03 23:24:23,30,123.33333333333333,40.80202396303423,10.733333333333336,11.2,34.69503,-122.51162,34.91729,-122.86721,east,north,east->north,0,points<80,0
367353080_seg00443,367353080,2021-03-04 11:56:44,2021-03-04 13:56:04,34,119.33333333333333,46.179001629395934,12.661764705882353,13.2,34.91694,-122.8616,34.66462,-122.45994,north,east,north->east,0,points<80,0
367353080_seg00444,367353080,2021-03-04 22:14:53,2021-03-05 00:25:25,113,130.53333333333333,46.10783724051245,11.492035398230088,12.2,34.66458,-122.4625,34.91568,-122.86431,east,north,east->north,1,quality_ok,1
367353080_seg00445,367353080,2021-03-12 21:24:20,2021-03-12 23:11:26,64,107.1,46.47282572261564,14.0828125,14.4,34.91727,-122.86668,34.66406,-122.4618,north,east,north->east,0,points<80,0
367353080_seg00446,367353080,2021-03-19 15:17:24,2021-03-19 17:58:44,90,161.33333333333334,59.24628193030588,11.74666666666667,13.2,34.52857,-122.46201,34.9166,-122.90626,east,north,east->north,1,quality_ok,1
372512000_seg00447,372512000,2021-02-12 09:03:31,2021-02-12 11:50:20,146,166.81666666666666,93.65666232142814,18.197260273972603,18.7,34.79715,-123.46759,34.64516,-122.45966,west,east,west->east,1,quality_ok,1
352929000_seg00448,352929000,2021-03-15 15:04:03,2021-03-15 16:17:02,9,72.98333333333333,36.14703124156129,15.777777777777779,16.1,34.69142,-122.85834,34.63868,-122.46834,interior,east,interior->east,0,points<80,0
477794000_seg00449,477794000,2021-02-27 14:30:56,2021-02-27 17:01:19,116,150.38333333333333,60.25901983406815,13.03793103448276,13.8,34.7696,-123.46679,34.27692,-123.19283,west,south,west->south,1,rare_route_filtered,0
477818000_seg00450,477818000,2021-03-27 10:01:18,2021-03-27 14:10:28,219,249.16666666666666,92.45964091627292,12.079908675799084,12.5,34.58431,-123.46303,34.49446,-122.4595,west,east,west->east,1,quality_ok,1
219155000_seg00451,219155000,2021-02-06 09:43:48,2021-02-06 10:33:30,43,49.7,27.60011333720167,18.0,18.3,34.9176,-122.75096,34.8404,-122.4634,north,corner_east_north,north->corner_east_north,0,points<80,0
477961200_seg00452,477961200,2021-03-24 04:34:35,2021-03-24 04:54:47,19,20.2,7.889164798785493,12.69473684210526,13.0,34.91607,-122.5195,34.86396,-122.4608,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
477020700_seg00453,477020700,2021-02-23 23:30:42,2021-02-24 01:47:18,125,136.6,91.19980330733928,21.6376,22.4,34.44235,-123.46141,34.45273,-122.4669,west,east,west->east,1,quality_ok,1
477293900_seg00454,477293900,2021-02-23 10:20:37,2021-02-23 10:32:38,12,12.016666666666667,6.94381737263089,18.766666666666662,19.0,34.89534,-122.46074,34.91639,-122.53243,corner_east_north,corner_east_north,corner_east_north->corner_east_north,0,points<80,0
636019717_seg00455,636019717,2021-02-14 23:25:12,2021-02-14 23:53:48,27,28.6,18.091500719515107,20.5,21.0,34.91653,-122.64957,34.86421,-122.46175,north,corner_east_north,north->corner_east_north,0,points<80,0
636019717_seg00456,636019717,2021-02-26 15:44:04,2021-02-26 17:43:58,65,119.9,73.82401365392413,19.80923076923077,20.5,34.45531,-122.46685,34.42526,-123.27105,east,interior,east->interior,0,points<80,0
477963100_seg00457,477963100,2021-02-11 20:12:44,2021-02-11 21:49:04,48,96.33333333333333,36.00464680475724,12.056249999999999,12.4,34.5518,-123.45938,34.27521,-123.25531,west,south,west->south,0,points<80,0
477829700_seg00458,477829700,2021-03-15 01:35:06,2021-03-15 01:35:06,1,0.0,0.0,16.2,16.2,34.88612,-123.3242,34.88612,-123.3242,corner_north_west,corner_north_west,corner_north_west->corner_north_west,0,points<80,0
477829700_seg00459,477829700,2021-03-15 02:10:00,2021-03-15 04:15:00,23,125.0,62.65370631331848,16.17391304347826,16.3,34.8524,-123.13902,34.7186,-122.47258,north,east,north->east,0,points<80,0
428002000_seg00460,428002000,2021-01-21 20:33:47,2021-01-21 22:58:10,134,144.38333333333333,92.63428867428311,20.79253731343284,21.4,34.77583,-123.46378,34.63693,-122.46458,west,east,west->east,1,quality_ok,1
428002000_seg00461,428002000,2021-02-02 19:07:41,2021-02-02 20:39:11,31,91.5,44.18256196026668,15.60967741935484,15.9,34.7092,-122.46373,34.78002,-122.93955,east,interior,east->interior,0,points<80,0
428002000_seg00462,428002000,2021-02-02 21:11:53,2021-02-02 22:00:29,13,48.6,23.687697796844464,15.838461538461539,16.1,34.81017,-123.11168,34.8487,-123.36692,interior,corner_north_west,interior->corner_north_west,0,points<80,0
428002000_seg00463,428002000,2021-03-09 07:51:51,2021-03-09 10:34:57,100,163.1,91.26018104379415,18.145,18.6,34.36687,-123.46352,34.36988,-122.46922,corner_south_west,east,corner_south_west->east,1,rare_route_filtered,0
428002000_seg00464,428002000,2021-03-18 14:49:35,2021-03-18 16:18:48,57,89.21666666666667,54.97539152117646,19.87719298245614,20.3,34.48928,-122.46557,34.48212,-123.06532,east,interior,east->interior,0,points<80,0
477016800_seg00465,477016800,2021-03-26 08:46:38,2021-03-26 12:19:54,118,213.26666666666668,58.38466674315819,8.95,9.8,34.37779,-122.46122,34.34969,-123.09639,east,south,east->south,1,rare_route_filtered,0
566552000_seg00466,566552000,2021-03-28 06:04:35,2021-03-28 06:13:45,9,9.166666666666666,3.252608218382755,11.522222222222224,11.6,34.35628,-122.46331,34.35441,-122.49867,corner_east_south,corner_east_south,corner_east_south->corner_east_south,0,points<80,0
566552000_seg00467,566552000,2021-03-28 07:00:05,2021-03-28 07:00:05,1,0.0,0.0,10.7,10.7,34.3464,-122.67421,34.3464,-122.67421,south,south,south->south,0,points<80,0
566552000_seg00468,566552000,2021-03-28 08:00:05,2021-03-28 08:03:36,4,3.5166666666666666,1.2188822980691423,11.275000000000002,11.4,34.33236,-122.89904,34.33137,-122.91226,south,south,south->south,0,points<80,0
566552000_seg00469,566552000,2021-03-28 09:00:06,2021-03-28 09:06:55,7,6.816666666666666,2.4001004135641653,11.428571428571429,11.5,34.31496,-123.12474,34.31335,-123.1508,south,south,south->south,0,points<80,0
566552000_seg00470,566552000,2021-03-28 10:00:04,2021-03-28 10:05:54,6,5.833333333333333,1.997265093020152,11.083333333333334,11.2,34.30356,-123.35206,34.30272,-123.37378,corner_south_west,corner_south_west,corner_south_west->corner_south_west,0,points<80,0
566552000_seg00471,566552000,2021-03-28 11:52:04,2021-03-28 11:52:04,1,0.0,0.0,11.3,11.3,34.35439,-122.49994,34.35439,-122.49994,corner_east_south,corner_east_south,corner_east_south->corner_east_south,0,points<80,0
566552000_seg00472,566552000,2021-03-28 12:39:34,2021-03-28 14:01:54,10,82.33333333333333,28.45285230811387,11.16,11.4,34.34631,-122.67595,34.32616,-122.98487,south,south,south->south,0,points<80,0
566552000_seg00473,566552000,2021-03-28 14:46:54,2021-03-28 16:07:34,4,80.66666666666667,27.884547299102046,11.200000000000001,11.5,34.31316,-123.15466,34.29845,-123.45772,south,corner_south_west,south->corner_south_west,0,points<80,0
351522000_seg00474,351522000,2021-01-11 18:48:44,2021-01-11 21:50:54,162,182.16666666666666,75.54899599209656,13.332716049382714,13.8,34.91437,-122.91492,34.27127,-122.64865,north,south,north->south,1,rare_route_filtered,0
219005000_seg00475,219005000,2021-01-29 05:05:45,2021-01-29 05:30:04,4,24.316666666666666,8.73356028946711,11.600000000000001,11.7,34.84009,-122.51549,34.76598,-122.48381,corner_east_north,east,corner_east_north->east,0,points<80,0
636090967_seg00476,636090967,2021-03-01 00:57:02,2021-03-01 03:25:57,129,148.91666666666666,84.20265409394467,18.313178294573643,18.8,34.50062,-123.46426,34.27161,-122.58962,west,corner_east_south,west->corner_east_south,1,rare_route_filtered,0
636090967_seg00477,636090967,2021-03-01 20:05:27,2021-03-01 20:05:27,1,0.0,0.0,18.7,18.7,34.41986,-123.16155,34.41986,-123.16155,interior,interior,interior->interior,0,points<80,0
372399000_seg00478,372399000,2021-01-13 21:28:47,2021-01-14 00:26:23,163,177.6,92.14090691008754,16.81963190184049,17.9,34.47127,-123.46523,34.46703,-122.46013,west,east,west->east,1,quality_ok,1
